Seq_ID,Accesion,GI,Species,Full_taxonomy,Name
rRNA_NR_041447.1_1-1463_DIR+,NR_041447.1,GI:343200760,Bacteroides_salanitronis,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_salanitronis,"Bacteroides salanitronis strain BL78 16S ribosomal RNA, partial sequence"
rRNA_AB510707.1_1-1473_DIR+,AB510707.1,GI:284925052,Bacteroides_salyersiae,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_salyersiae,"Bacteroides_salyersiae gene for 16S ribosomal RNA, partial sequence, strain: JCM 12988"
rRNA_AB572597.1_1-1490_DIR+,AB572597.1,GI:301171102,Bacteroides_sartorii,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_sartorii,"Bacteroides_sartorii gene for 16S ribosomal RNA, partial sequence"
rRNA_AB510708.1_1-1476_DIR+,AB510708.1,GI:284925053,Bacteroides_stercoris,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_stercoris,"Bacteroides_stercoris gene for 16S ribosomal RNA, partial sequence, strain: JCM 9496"
rRNA_EU136679.1_1-1514_DIR+,EU136679.1,GI:159159323,Bacteroides_thetaiotaomicron,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_thetaiotaomicron,"Bacteroides_thetaiotaomicron strain BCRC10624 16S ribosomal RNA gene, partial sequence"
rRNA_NR_040866.1_1-1425_DIR+,NR_040866.1,GI:343200179,Bacteroides_uniformis,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_uniformis,"Bacteroides uniformis strain JCM 5828 16S ribosomal RNA, partial sequence"
rRNA_FN401324.1_1-1478_DIR+,FN401324.1,GI:240247468,Bacteroides_ureolyticus,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_ureolyticus,"Bacteroides_ureolyticus partial 16S rRNA gene, strain LMG 24747"
rRNA_AB510712.1_1-1489_DIR+,AB510712.1,GI:284925057,Bacteroides_vulgatus,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_vulgatus,"Bacteroides_vulgatus gene for 16S ribosomal RNA, partial sequence, strain: JCM 5826"
rRNA_AB510713.1_1-1465_DIR+,AB510713.1,GI:284925058,Bacteroides_xylanisolvens,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_xylanisolvens,"Bacteroides_xylanisolvens gene for 16S ribosomal RNA, partial sequence, strain: JCM 15633"
rRNA_HQ259739.1_1-1460_DIR+,HQ259739.1,GI:309387133,Bifidobacterium_adolescentis,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_adolescentis,"Bifidobacterium_adolescentis strain LCR4 16S ribosomal RNA gene, partial sequence"
rRNA_AB489094.1_4-1349_DIR+,AB489094.1,GI:257153267,Bifidobacterium_angulatum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_angulatum,"Bifidobacterium_angulatum gene for 16S rRNA, partial sequence, strain: YL1"
rRNA_AB050136.1_1-1524_DIR+,AB050136.1,GI:15823597,Bifidobacterium_animalis,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_animalis,"Bifidobacterium_animalis subsp lactis gene for 16S rRNA, partial sequence, strain: YIT 4121"
rRNA_AB437355.1_1-1507_DIR+,AB437355.1,GI:188593524,Bifidobacterium_asteroides,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_asteroides,"Bifidobacterium_asteroides gene for 16S ribosomal RNA, partial sequence"
rRNA_HQ259744.1_1-1469_DIR+,HQ259744.1,GI:309387138,Bifidobacterium_bifidum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_bifidum,"Bifidobacterium_bifidum strain LCR9 16S ribosomal RNA gene, partial sequence"
rRNA_GU361814.1_1-1481_DIR+,GU361814.1,GI:284930158,Bifidobacterium_boum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_boum,"Bifidobacterium_boum strain KCTC 3227 16S ribosomal RNA gene, partial sequence"
rRNA_AB006658.1_1-1515_DIR+,AB006658.1,GI:4730882,Bifidobacterium_breve,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_breve,"Bifidobacterium_breve gene for 16S rRNA, partial sequence, strain: ATCC 15700"
rRNA_AY735402.1_1-1518_DIR+,AY735402.1,GI:55442127,Bifidobacterium_breve,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_breve,"Bifidobacterium_breve strain BR2 16S ribosomal RNA gene, complete sequence"
rRNA_GU361816.1_1-1480_DIR+,GU361816.1,GI:284930160,Bifidobacterium_catenulatum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_catenulatum,"Bifidobacterium_catenulatum strain KCTC 3221 16S ribosomal RNA gene, partial sequence"
rRNA_GU361817.1_1-1494_DIR+,GU361817.1,GI:284930161,Bifidobacterium_choerinum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_choerinum,"Bifidobacterium_choerinum strain KCTC 3275 16S ribosomal RNA gene, partial sequence"
rRNA_AB437358.1_1-1507_DIR+,AB437358.1,GI:188593527,Bifidobacterium_coryneforme,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_coryneforme,"Bifidobacterium_coryneforme gene for 16S ribosomal RNA, partial sequence"
rRNA_GU361818.1_1-1492_DIR+,GU361818.1,GI:284930162,Bifidobacterium_cuniculi,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_cuniculi,"Bifidobacterium_cuniculi strain KCTC 3276 16S ribosomal RNA gene, partial sequence"
rRNA_D86183.1_1-1515_DIR+,D86183.1,GI:4730858,Bifidobacterium_dentium,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_dentium,"Bifidobacterium_dentium gene for 16S rRNA, partial sequence, strain: ATCC 27534"
rRNA_D86189.1_1-1525_DIR+,D86189.1,GI:4730864,Bifidobacterium_gallicum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_gallicum,"Bifidobacterium_gallicum gene for 16S rRNA, partial sequence, strain: JCM 8224"
rRNA_D86191.1_1-1504_DIR+,D86191.1,GI:4730866,Bifidobacterium_gallinarum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_gallinarum,"Bifidobacterium_gallinarum gene for 16S rRNA, partial sequence, strain: JCM 6291"
rRNA_D86188.1_1-1509_DIR+,D86188.1,GI:4730863,Bifidobacterium_indicum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_indicum,"Bifidobacterium_indicum gene for 16S rRNA, partial sequence, strain: JCM 1302"
rRNA_AB437360.1_1-1505_DIR+,AB437360.1,GI:188593529,Bifidobacterium_longum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_longum,"Bifidobacterium_longum subsp suis gene for 16S ribosomal RNA, partial sequence"
rRNA_AY735403.1_1-1481_DIR+,AY735403.1,GI:55442173,Bifidobacterium_longum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_longum,"Bifidobacterium_longum strain BG3 16S ribosomal RNA gene, complete sequence"
rRNA_GU361824.1_1-1488_DIR+,GU361824.1,GI:284930168,Bifidobacterium_magnum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_magnum,"Bifidobacterium_magnum strain KCTC 3228 16S ribosomal RNA gene, partial sequence"
rRNA_GU361825.1_1-1480_DIR+,GU361825.1,GI:284930169,Bifidobacterium_merycicum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_merycicum,"Bifidobacterium_merycicum strain KCTC 3369 16S ribosomal RNA gene, partial sequence"
rRNA_GU361826.1_1-1476_DIR+,GU361826.1,GI:284930170,Bifidobacterium_minimum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_minimum,"Bifidobacterium_minimum strain KCTC 3273 16S ribosomal RNA gene, partial sequence"
rRNA_D86187.1_2-1514_DIR+,D86187.1,GI:4730862,Bifidobacterium_pseudocatenulatum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_pseudocatenulatum,"Bifidobacterium_pseudocatenulatum gene for 16S rRNA, partial sequence, strain: JCM 1200"
rRNA_D86194.1_1-1523_DIR+,D86194.1,GI:4730869,Bifidobacterium_pseudolongum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_pseudolongum,"Bifidobacterium_pseudolongum subsp globosum gene for 16S rRNA, partial sequence, strain: JCM 5820"
rRNA_D86195.1_1-1522_DIR+,D86195.1,GI:4730872,Bifidobacterium_pseudolongum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_pseudolongum,"Bifidobacterium_pseudolongum subsp pseudolongum gene for 16S rRNA, partial sequence, strain: JCM 1205"
rRNA_AY174108.1_1-1428_DIR+,AY174108.1,GI:27818755,Bifidobacterium_psychroaerophilum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_psychroaerophilum,"Bifidobacterium_psychroaerophilum 16S ribosomal RNA gene, partial sequence"
rRNA_GU361831.1_1-1480_DIR+,GU361831.1,GI:284930175,Bifidobacterium_ruminantium,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_ruminantium,"Bifidobacterium_ruminantium strain KCTC 3425 16S ribosomal RNA gene, partial sequence"
rRNA_D89328.1_2-1509_DIR+,D89328.1,GI:4730875,Bifidobacterium_saeculare,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_saeculare,"Bifidobacterium_saeculare gene for 16S rRNA, partial sequence, strain: DSM 6531"
rRNA_NR_025452.1_1-1380_DIR+,NR_025452.1,GI:219878313,Bifidobacterium_scardovii,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_scardovii,"Bifidobacterium scardovii strain CCUG 13008 A 16S ribosomal RNA, partial sequence"
rRNA_D89378.1_1-1508_DIR+,D89378.1,GI:4730880,Bifidobacterium_subtile,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_subtile,"Bifidobacterium_subtile gene for 16S rRNA, partial sequence, strain: DSM 20096"
rRNA_AB016246.1_1-1529_DIR+,AB016246.1,GI:3345461,Bifidobacterium_thermophilum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_thermophilum,"Bifidobacterium_thermophilum 16S rRNA gene, complete sequence"
rRNA_DQ340557.1_1-1392_DIR+,DQ340557.1,GI:85372623,Bifidobacterium_thermophilum,Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium_thermophilum,"Bifidobacterium_thermophilum strain RBL67 16S ribosomal RNA gene, partial sequence"
rRNA_X66025.1_1-1443_DIR+,X66025.1,GI:39465,Blastobacter_denitrificans,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Blastobacter;Blastobacter_denitrificans,"Blastobacter_denitrificans partial 16S rRNA gene, strain LMG 8443"
rRNA_AB571656.1_1-1493_DIR+,AB571656.1,GI:300669736,Blautia_coccoides,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia_coccoides,"Blautia_coccoides gene for 16S ribosomal RNA, partial sequence, strain: JCM 1395"
rRNA_AB588023.1_1-1491_DIR+,AB588023.1,GI:307219170,Blautia_glucerasea,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia_glucerasea,"Blautia_glucerasea gene for 16S ribosomal RNA, partial sequence, strain: JCM 17039"
rRNA_AB534168.1_1-1492_DIR+,AB534168.1,GI:268607436,Blautia_hansenii,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia_hansenii,"Blautia_hansenii gene for 16S ribosomal RNA, partial sequence, strain: JCM 14655"
rRNA_GU968169.1_5-1561_DIR+,GU968169.1,GI:294799811,Blautia_hydrogenotrophica,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia_hydrogenotrophica,"Blautia_hydrogenotrophica strain 15 16S ribosomal RNA gene, partial sequence"
rRNA_AB600998.1_1-1493_DIR+,AB600998.1,GI:312222634,Blautia_producta,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia_producta,"Blautia_producta gene for 16S ribosomal RNA, partial sequence"
rRNA_NR_029360.1_1-1547_DIR+,NR_036777.1,GI:310974914,Blautia_sp,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia_sp,"[Ruminococcus] torques strain VPI B2-51 16S ribosomal RNA, partial sequence"
rRNA_DQ440825.1_2-1452_DIR+,DQ440825.1,GI:91065342,Bosea_eneae,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;Bosea_eneae,"Bosea_eneae 16S ribosomal RNA gene, partial sequence"
rRNA_NR_025118.1_1-1431_DIR+,NR_025118.1,GI:219857530,Bosea_massiliensis,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;Bosea_massiliensis,"Bosea massiliensis 63287 16S ribosomal RNA, partial sequence"
rRNA_NR_028787.1_4-1478_DIR+,NR_028787.1,GI:265678484,Bosea_minatitlanensis,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;Bosea_minatitlanensis,"Bosea minatitlanensis strain AMX51 16S ribosomal RNA, partial sequence"
rRNA_NR_041994.1_1-1465_DIR+,NR_041994.1,GI:343201268,Bosea_thiooxidans,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;Bosea_thiooxidans,"Bosea thiooxidans strain DSM 9653 16S ribosomal RNA, partial sequence"
rRNA_NR_029104.1_2-1478_DIR+,NR_029104.1,GI:265678799,Bradyrhizobium_betae,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_betae,"Bradyrhizobium betae strain PL7HG1 16S ribosomal RNA, partial sequence"
rRNA_GU306140.1_1-1443_DIR+,GU306140.1,GI:309401314,Bradyrhizobium_canariense,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_canariense,"Bradyrhizobium_canariense strain LG-6 16S ribosomal RNA gene, partial sequence"
rRNA_AB300992.1_1-1413_DIR+,AB300992.1,GI:146424675,Bradyrhizobium_iriomotense,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_iriomotense,"Bradyrhizobium_iriomotense gene for 16S rRNA, partial sequence"
rRNA_NR_043036.1_2-1479_DIR+,NR_043036.1,GI:343202650,Bradyrhizobium_jicamae,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_jicamae,"Bradyrhizobium jicamae strain PAC68 16S ribosomal RNA, partial sequence"
rRNA_NR_043037.1_2-1478_DIR+,NR_043037.1,GI:343202651,Bradyrhizobium_pachyrhizi,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_pachyrhizi,"Bradyrhizobium pachyrhizi strain PAC48 16S ribosomal RNA, partial sequence"
rRNA_JN228087.1_1-1455_DIR+,JN228087.1,GI:342359678,Bradyrhizobium_yuanmingense,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium_yuanmingense,"Bradyrhizobium_yuanmingense strain JNVU TF17 16S ribosomal RNA gene, partial sequence"
rRNA_EU086808.1_1-1448_DIR+,EU086808.1,GI:158905545,Brevibacterium_ravenspurgense,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriacae;Brevibacterium;Brevibacterium_ravenspurgense,"Brevibacterium_ravenspurgense strain 744 16S ribosomal RNA gene, partial sequence"
rRNA_GQ250440.2_1-1401_DIR+,GQ250440.2,GI:290138953,Brevundimonas_olei,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_olei,"Brevundimonas olei strain MJ15 16S ribosomal RNA gene, partial sequence"
rRNA_AF296688.1_1-1361_DIR+,AF296688.1,GI:13183550,Brevundimonas_alba,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_alba,"Brevundimonas_alba strain H12C5 16S ribosomal RNA gene, partial sequence"
rRNA_AJ227787.1_1-1416_DIR+,AJ227787.1,GI:4127498,Brevundimonas_aurantiaca,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_aurantiaca,"Brevundimonas_aurantiaca DNA for 16S ribosomal RNA, strain CB-R"
rRNA_DQ372984.1_1-1403_DIR+,DQ372984.1,GI:87129047,Brevundimonas_aveniformis,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_aveniformis,"Brevundimonas_aveniformis strain EMB102 16S ribosomal RNA gene, partial sequence"
rRNA_AJ227782.1_1-1416_DIR+,AJ227782.1,GI:4127496,Brevundimonas_bacteroides,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_bacteroides,"Brevundimonas_bacteroides DNA for 16S ribosomal RNA, strain CB7"
rRNA_AJ717389.1_1-1445_DIR+,AJ717389.1,GI:56542038,Brevundimonas_bullata,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_bullata,"Brevundimonas_bullata 16S rRNA gene, isolate AC4"
rRNA_AB021415.1_1-1448_DIR+,AB021415.1,GI:4165421,Brevundimonas_diminuta,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_diminuta,"Brevundimonas_diminuta gene for 16S rRNA, strain: IAM 12691"
rRNA_AJ227786.1_1-1416_DIR+,AJ227786.1,GI:4127530,Brevundimonas_intermedia,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_intermedia,"Brevundimonas_intermedia DNA for 16S ribosomal RNA, strain ATCC 15262(T)"
rRNA_AY971368.1_1-1416_DIR+,AY971368.1,GI:62422098,Brevundimonas_kwangchunensis,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_kwangchunensis,"Brevundimonas_kwangchunensis strain KSL-102 16S ribosomal RNA gene, partial sequence"
rRNA_EF363713.1_1-1418_DIR+,EF363713.1,GI:125487083,Brevundimonas_lenta,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_lenta,"Brevundimonas_lenta strain DS-18 16S ribosomal RNA gene, partial sequence"
rRNA_AJ227801.1_1-1416_DIR+,AJ227801.1,GI:4127556,Brevundimonas_mediterranea,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_mediterranea,"Brevundimonas_sp DNA for 16S ribosomal RNA, strain V4.BO.10"
rRNA_FJ544245.1_1-1418_DIR+,FJ544245.1,GI:220683604,Brevundimonas_naejangsanensis,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_naejangsanensis,"Brevundimonas_naejangsanensis strain BIO-TAS2-2 16S ribosomal RNA gene, partial sequence"
rRNA_AJ227797.1_1-1418_DIR+,AJ227797.1,GI:4127552,Brevundimonas_poindexterae,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_poindexterae,"Brevundimonas_sp DNA for 16S ribosomal RNA, strain FWC40"
rRNA_AJ227798.1_1-1416_DIR+,AJ227798.1,GI:4127553,Brevundimonas_staleyi,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_staleyi,"Brevundimonas_sp DNA for 16S ribosomal RNA, strain FWC43"
rRNA_NR_037107.1_1-1416_DIR+,NR_037107.1,GI:310975243,Brevundimonas_subvibrioides,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_subvibrioides,"Brevundimonas subvibrioides ATCC 15264 strain CB81 16S ribosomal RNA, partial sequence"
rRNA_DQ335215.1_1-1418_DIR+,DQ335215.1,GI:83977436,Brevundimonas_terrae,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_terrae,"Brevundimonas_terrae strain KSL-145 16S ribosomal RNA gene, partial sequence"
rRNA_AJ227779.1_1-1418_DIR+,AJ227779.1,GI:4127529,Brevundimonas_vancanneytii,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_vancanneytii,"Brevundimonas_vancanneytii DNA for 16S ribosomal RNA, type strain LMG 2337T"
rRNA_AJ227783.1_1-1416_DIR+,AJ227783.1,GI:4127601,Brevundimonas_variabilis,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_variabilis,"Brevundimonas_variabilis DNA for 16S ribosomal RNA, strain ATCC 15255 (T)"
rRNA_AF220064.1_2-1478_DIR+,AF220064.1,GI:7637526,Bulleidia_extructa,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Eryispelotrichaceae;Bulleidia;Bulleidia_extructa,"Bulleidia_extructa 16S ribosomal RNA gene, partial sequence"
rRNA_EU887842.1_3-1444_DIR+,EU887842.1,GI:195933899,Butyrivibrio_fibrisolvens,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyirivibrio;Butyrivibrio_fibrisolvens,"Butyrivibrio_fibrisolvens strain H15 16S ribosomal RNA gene, partial sequence"
rRNA_GU121460.1_1-1508_DIR+,GU121460.1,GI:307722113,Butyrivibrio_hungatei,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyirivibrio;Butyrivibrio_hungatei,"Butyrivibrio_hungatei strain JK205 16S ribosomal RNA gene, partial sequence"
rRNA_U37378.1_1-1519_DIR+,U37378.1,GI:1051210,Butyrivibrio_proteoclasticus,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyirivibrio;Butyrivibrio_proteoclasticus,"Butyrivibrio_proteoclasticus B316 strain B316T 16S ribosomal RNA gene, complete sequence"
rRNA_EF621896.1_1-1408_DIR+,EF621896.1,GI:151564547,Campylobacter_canadensis,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter_canadensis,"Campylobacter_canadensis strain L267 16S ribosomal RNA gene, partial sequence"
